group	size	x	y	key	tooltip
1	2.1180339887499	12	51.9	S030 Mathematics Sem4	"Student: S030
Subject: Mathematics
Grade: 51.9%
Study Hours: 12
Attendance: 62%"
1	3.37170824512628	4	41.7	S031 Mathematics Sem4	"Student: S031
Subject: Mathematics
Grade: 41.7%
Study Hours: 4
Attendance: 69%"
1	2.93649167310371	13	60.9	S032 Mathematics Sem4	"Student: S032
Subject: Mathematics
Grade: 60.9%
Study Hours: 13
Attendance: 66%"
1	2.1180339887499	8	56.2	S033 Mathematics Sem4	"Student: S033
Subject: Mathematics
Grade: 56.2%
Study Hours: 8
Attendance: 62%"
1	3.95803989154981	9	66.4	S034 Mathematics Sem4	"Student: S034
Subject: Mathematics
Grade: 66.4%
Study Hours: 9
Attendance: 74%"
1	3.85043856274785	5	51.3	S035 Mathematics Sem4	"Student: S035
Subject: Mathematics
Grade: 51.3%
Study Hours: 5
Attendance: 73%"
1	3.85043856274785	15	68.5	S036 Mathematics Sem4	"Student: S036
Subject: Mathematics
Grade: 68.5%
Study Hours: 15
Attendance: 73%"
1	4.06186217847897	17	66.6	S037 Mathematics Sem4	"Student: S037
Subject: Mathematics
Grade: 66.6%
Study Hours: 17
Attendance: 75%"
1	2.93649167310371	5	48.3	S038 Mathematics Sem4	"Student: S038
Subject: Mathematics
Grade: 48.3%
Study Hours: 5
Attendance: 66%"
1	2.58113883008419	8	52.9	S039 Mathematics Sem4	"Student: S039
Subject: Mathematics
Grade: 52.9%
Study Hours: 8
Attendance: 64%"
1	3.95803989154981	11	65.7	S040 Mathematics Sem4	"Student: S040
Subject: Mathematics
Grade: 65.7%
Study Hours: 11
Attendance: 74%"
1	1	6	49.6	S041 Mathematics Sem4	"Student: S041
Subject: Mathematics
Grade: 49.6%
Study Hours: 6
Attendance: 60%"
1	3.85043856274785	12	67	S042 Mathematics Sem4	"Student: S042
Subject: Mathematics
Grade: 67%
Study Hours: 12
Attendance: 73%"
1	2.93649167310371	13	66.3	S043 Mathematics Sem4	"Student: S043
Subject: Mathematics
Grade: 66.3%
Study Hours: 13
Attendance: 66%"
1	5.18330013267038	10	76.8	S044 Mathematics Sem4	"Student: S044
Subject: Mathematics
Grade: 76.8%
Study Hours: 10
Attendance: 88%"
1	1.7905694150421	10	53.9	S045 Mathematics Sem4	"Student: S045
Subject: Mathematics
Grade: 53.9%
Study Hours: 10
Attendance: 61%"
1	4.35410196624968	12	69.6	S046 Mathematics Sem4	"Student: S046
Subject: Mathematics
Grade: 69.6%
Study Hours: 12
Attendance: 78%"
1	3.62202212042538	8	56.3	S047 Mathematics Sem4	"Student: S047
Subject: Mathematics
Grade: 56.3%
Study Hours: 8
Attendance: 71%"
1	3.23606797749979	13	67.4	S048 Mathematics Sem4	"Student: S048
Subject: Mathematics
Grade: 67.4%
Study Hours: 13
Attendance: 68%"
1	2.36930639376292	8	62.3	S049 Mathematics Sem4	"Student: S049
Subject: Mathematics
Grade: 62.3%
Study Hours: 8
Attendance: 63%"
1	5.54147553114624	21	86.3	S050 Mathematics Sem4	"Student: S050
Subject: Mathematics
Grade: 86.3%
Study Hours: 21
Attendance: 93%"
1	4.53553390593274	16	74.6	S001 Physics Sem4	"Student: S001
Subject: Physics
Grade: 74.6%
Study Hours: 16
Attendance: 80%"
1	3.37170824512628	8	67.2	S002 Physics Sem4	"Student: S002
Subject: Physics
Grade: 67.2%
Study Hours: 8
Attendance: 69%"
1	1.7905694150421	11	59.4	S003 Physics Sem4	"Student: S003
Subject: Physics
Grade: 59.4%
Study Hours: 11
Attendance: 61%"
1	4.06186217847897	9	61	S004 Physics Sem4	"Student: S004
Subject: Physics
Grade: 61%
Study Hours: 9
Attendance: 75%"
1	4.87298334620742	14	75.6	S005 Physics Sem4	"Student: S005
Subject: Physics
Grade: 75.6%
Study Hours: 14
Attendance: 84%"
1	4.53553390593274	12	74.2	S006 Physics Sem4	"Student: S006
Subject: Physics
Grade: 74.2%
Study Hours: 12
Attendance: 80%"
1	4.06186217847897	7	66	S007 Physics Sem4	"Student: S007
Subject: Physics
Grade: 66%
Study Hours: 7
Attendance: 75%"
1	3.5	8	56.7	S008 Physics Sem4	"Student: S008
Subject: Physics
Grade: 56.7%
Study Hours: 8
Attendance: 70%"
1	4.16227766016838	9	54.7	S009 Physics Sem4	"Student: S009
Subject: Physics
Grade: 54.7%
Study Hours: 9
Attendance: 76%"
1	3.5	4	50.6	S010 Physics Sem4	"Student: S010
Subject: Physics
Grade: 50.6%
Study Hours: 4
Attendance: 70%"
1	4.44601218802256	7	50.8	S011 Physics Sem4	"Student: S011
Subject: Physics
Grade: 50.8%
Study Hours: 7
Attendance: 79%"
1	4.70809924354783	13	72.9	S012 Physics Sem4	"Student: S012
Subject: Physics
Grade: 72.9%
Study Hours: 13
Attendance: 82%"
1	4.25960120260132	10	67.7	S013 Physics Sem4	"Student: S013
Subject: Physics
Grade: 67.7%
Study Hours: 10
Attendance: 77%"
1	3.85043856274785	16	66.6	S014 Physics Sem4	"Student: S014
Subject: Physics
Grade: 66.6%
Study Hours: 16
Attendance: 73%"
1	1	2	34.1	S015 Physics Sem4	"Student: S015
Subject: Physics
Grade: 34.1%
Study Hours: 2
Attendance: 60%"
1	3.85043856274785	17	59.8	S016 Physics Sem4	"Student: S016
Subject: Physics
Grade: 59.8%
Study Hours: 17
Attendance: 73%"
1	3.5	14	59.7	S017 Physics Sem4	"Student: S017
Subject: Physics
Grade: 59.7%
Study Hours: 14
Attendance: 70%"
1	2.93649167310371	11	66	S018 Physics Sem4	"Student: S018
Subject: Physics
Grade: 66%
Study Hours: 11
Attendance: 66%"
1	1	6	41.3	S019 Physics Sem4	"Student: S019
Subject: Physics
Grade: 41.3%
Study Hours: 6
Attendance: 60%"
1	2.76776695296637	3	45.9	S020 Physics Sem4	"Student: S020
Subject: Physics
Grade: 45.9%
Study Hours: 3
Attendance: 65%"
1	4.62284418654736	19	76	S021 Physics Sem4	"Student: S021
Subject: Physics
Grade: 76%
Study Hours: 19
Attendance: 81%"
1	3.23606797749979	18	65.9	S022 Physics Sem4	"Student: S022
Subject: Physics
Grade: 65.9%
Study Hours: 18
Attendance: 68%"
1	4.53553390593274	7	66.7	S023 Physics Sem4	"Student: S023
Subject: Physics
Grade: 66.7%
Study Hours: 7
Attendance: 80%"
1	2.76776695296637	8	61.6	S024 Physics Sem4	"Student: S024
Subject: Physics
Grade: 61.6%
Study Hours: 8
Attendance: 65%"
1	3.73861278752583	11	68.7	S025 Physics Sem4	"Student: S025
Subject: Physics
Grade: 68.7%
Study Hours: 11
Attendance: 72%"
1	2.36930639376292	7	48.5	S026 Physics Sem4	"Student: S026
Subject: Physics
Grade: 48.5%
Study Hours: 7
Attendance: 63%"
1	1.7905694150421	17	58.6	S027 Physics Sem4	"Student: S027
Subject: Physics
Grade: 58.6%
Study Hours: 17
Attendance: 61%"
1	3.95803989154981	13	80.6	S028 Physics Sem4	"Student: S028
Subject: Physics
Grade: 80.6%
Study Hours: 13
Attendance: 74%"
1	1.7905694150421	8	53	S029 Physics Sem4	"Student: S029
Subject: Physics
Grade: 53%
Study Hours: 8
Attendance: 61%"
1	3.62202212042538	10	62.5	S030 Physics Sem4	"Student: S030
Subject: Physics
Grade: 62.5%
Study Hours: 10
Attendance: 71%"
1	3.23606797749979	10	46.9	S031 Physics Sem4	"Student: S031
Subject: Physics
Grade: 46.9%
Study Hours: 10
Attendance: 68%"
1	4.25960120260132	7	56.8	S032 Physics Sem4	"Student: S032
Subject: Physics
Grade: 56.8%
Study Hours: 7
Attendance: 77%"
1	3.37170824512628	12	61.7	S033 Physics Sem4	"Student: S033
Subject: Physics
Grade: 61.7%
Study Hours: 12
Attendance: 69%"
1	5.03112887414928	13	71.6	S034 Physics Sem4	"Student: S034
Subject: Physics
Grade: 71.6%
Study Hours: 13
Attendance: 86%"
1	3.37170824512628	7	54.6	S035 Physics Sem4	"Student: S035
Subject: Physics
Grade: 54.6%
Study Hours: 7
Attendance: 69%"
1	3.62202212042538	18	66.1	S036 Physics Sem4	"Student: S036
Subject: Physics
Grade: 66.1%
Study Hours: 18
Attendance: 71%"
1	4.06186217847897	17	75.9	S037 Physics Sem4	"Student: S037
Subject: Physics
Grade: 75.9%
Study Hours: 17
Attendance: 75%"
1	3.23606797749979	8	53.6	S038 Physics Sem4	"Student: S038
Subject: Physics
Grade: 53.6%
Study Hours: 8
Attendance: 68%"
1	4.79143772202577	12	64.7	S039 Physics Sem4	"Student: S039
Subject: Physics
Grade: 64.7%
Study Hours: 12
Attendance: 83%"
1	3.5	18	69	S040 Physics Sem4	"Student: S040
Subject: Physics
Grade: 69%
Study Hours: 18
Attendance: 70%"
1	1.7905694150421	9	46.8	S041 Physics Sem4	"Student: S041
Subject: Physics
Grade: 46.8%
Study Hours: 9
Attendance: 61%"
1	4.25960120260132	11	70.2	S042 Physics Sem4	"Student: S042
Subject: Physics
Grade: 70.2%
Study Hours: 11
Attendance: 77%"
1	4.79143772202577	7	70.4	S043 Physics Sem4	"Student: S043
Subject: Physics
Grade: 70.4%
Study Hours: 7
Attendance: 83%"
1	4.95284707521048	18	83	S044 Physics Sem4	"Student: S044
Subject: Physics
Grade: 83%
Study Hours: 18
Attendance: 85%"
1	2.1180339887499	5	54	S045 Physics Sem4	"Student: S045
Subject: Physics
Grade: 54%
Study Hours: 5
Attendance: 62%"
1	2.93649167310371	9	71.7	S046 Physics Sem4	"Student: S046
Subject: Physics
Grade: 71.7%
Study Hours: 9
Attendance: 66%"
1	4.06186217847897	9	71.1	S047 Physics Sem4	"Student: S047
Subject: Physics
Grade: 71.1%
Study Hours: 9
Attendance: 75%"
1	4.53553390593274	9	65.3	S048 Physics Sem4	"Student: S048
Subject: Physics
Grade: 65.3%
Study Hours: 9
Attendance: 80%"
1	3.37170824512628	12	63.3	S049 Physics Sem4	"Student: S049
Subject: Physics
Grade: 63.3%
Study Hours: 12
Attendance: 69%"
1	4.25960120260132	16	82.4	S050 Physics Sem4	"Student: S050
Subject: Physics
Grade: 82.4%
Study Hours: 16
Attendance: 77%"
1	4.44601218802256	16	78.8	S001 Chemistry Sem4	"Student: S001
Subject: Chemistry
Grade: 78.8%
Study Hours: 16
Attendance: 79%"
1	4.06186217847897	15	72	S002 Chemistry Sem4	"Student: S002
Subject: Chemistry
Grade: 72%
Study Hours: 15
Attendance: 75%"
1	3.5	14	64.6	S003 Chemistry Sem4	"Student: S003
Subject: Chemistry
Grade: 64.6%
Study Hours: 14
Attendance: 70%"
1	3.95803989154981	7	62.5	S004 Chemistry Sem4	"Student: S004
Subject: Chemistry
Grade: 62.5%
Study Hours: 7
Attendance: 74%"
1	5.60977222864644	23	88.9	S005 Chemistry Sem4	"Student: S005
Subject: Chemistry
Grade: 88.9%
Study Hours: 23
Attendance: 94%"
1	4.35410196624968	16	77.3	S006 Chemistry Sem4	"Student: S006
Subject: Chemistry
Grade: 77.3%
Study Hours: 16
Attendance: 78%"
1	3.73861278752583	15	74.1	S007 Chemistry Sem4	"Student: S007
Subject: Chemistry
Grade: 74.1%
Study Hours: 15
Attendance: 72%"
1	2.36930639376292	13	61.4	S008 Chemistry Sem4	"Student: S008
Subject: Chemistry
Grade: 61.4%
Study Hours: 13
Attendance: 63%"
1	3.5	12	57.5	S009 Chemistry Sem4	"Student: S009
Subject: Chemistry
Grade: 57.5%
Study Hours: 12
Attendance: 70%"
1	2.36930639376292	8	59.8	S010 Chemistry Sem4	"Student: S010
Subject: Chemistry
Grade: 59.8%
Study Hours: 8
Attendance: 63%"
1	2.36930639376292	3	50.4	S011 Chemistry Sem4	"Student: S011
Subject: Chemistry
Grade: 50.4%
Study Hours: 3
Attendance: 63%"
1	4.44601218802256	15	70.3	S012 Chemistry Sem4	"Student: S012
Subject: Chemistry
Grade: 70.3%
Study Hours: 15
Attendance: 79%"
1	3.85043856274785	18	69.5	S013 Chemistry Sem4	"Student: S013
Subject: Chemistry
Grade: 69.5%
Study Hours: 18
Attendance: 73%"
1	2.93649167310371	9	60	S014 Chemistry Sem4	"Student: S014
Subject: Chemistry
Grade: 60%
Study Hours: 9
Attendance: 66%"
1	1	2	32.3	S015 Chemistry Sem4	"Student: S015
Subject: Chemistry
Grade: 32.3%
Study Hours: 2
Attendance: 60%"
1	4.16227766016838	17	67.4	S016 Chemistry Sem4	"Student: S016
Subject: Chemistry
Grade: 67.4%
Study Hours: 17
Attendance: 76%"
1	2.58113883008419	6	54.7	S017 Chemistry Sem4	"Student: S017
Subject: Chemistry
Grade: 54.7%
Study Hours: 6
Attendance: 64%"
1	4.25960120260132	18	71.2	S018 Chemistry Sem4	"Student: S018
Subject: Chemistry
Grade: 71.2%
Study Hours: 18
Attendance: 77%"
1	2.58113883008419	7	48.7	S019 Chemistry Sem4	"Student: S019
Subject: Chemistry
Grade: 48.7%
Study Hours: 7
Attendance: 64%"
1	3.37170824512628	2	52.9	S020 Chemistry Sem4	"Student: S020
Subject: Chemistry
Grade: 52.9%
Study Hours: 2
Attendance: 69%"
1	4.16227766016838	17	68.2	S021 Chemistry Sem4	"Student: S021
Subject: Chemistry
Grade: 68.2%
Study Hours: 17
Attendance: 76%"
1	4.16227766016838	12	66.7	S022 Chemistry Sem4	"Student: S022
Subject: Chemistry
Grade: 66.7%
Study Hours: 12
Attendance: 76%"
1	4.06186217847897	17	82.2	S023 Chemistry Sem4	"Student: S023
Subject: Chemistry
Grade: 82.2%
Study Hours: 17
Attendance: 75%"
1	4.25960120260132	14	66.1	S024 Chemistry Sem4	"Student: S024
Subject: Chemistry
Grade: 66.1%
Study Hours: 14
Attendance: 77%"
1	3.62202212042538	17	76.8	S025 Chemistry Sem4	"Student: S025
Subject: Chemistry
Grade: 76.8%
Study Hours: 17
Attendance: 71%"
1	3.5	11	54.2	S026 Chemistry Sem4	"Student: S026
Subject: Chemistry
Grade: 54.2%
Study Hours: 11
Attendance: 70%"
1	3.95803989154981	9	63.9	S027 Chemistry Sem4	"Student: S027
Subject: Chemistry
Grade: 63.9%
Study Hours: 9
Attendance: 74%"
1	4.16227766016838	15	72.9	S028 Chemistry Sem4	"Student: S028
Subject: Chemistry
Grade: 72.9%
Study Hours: 15
Attendance: 76%"
1	3.09165006633519	10	49.1	S029 Chemistry Sem4	"Student: S029
Subject: Chemistry
Grade: 49.1%
Study Hours: 10
Attendance: 67%"
1	2.93649167310371	10	60.8	S030 Chemistry Sem4	"Student: S030
Subject: Chemistry
Grade: 60.8%
Study Hours: 10
Attendance: 66%"
1	3.5	6	59.3	S031 Chemistry Sem4	"Student: S031
Subject: Chemistry
Grade: 59.3%
Study Hours: 6
Attendance: 70%"
1	3.85043856274785	14	63.6	S032 Chemistry Sem4	"Student: S032
Subject: Chemistry
Grade: 63.6%
Study Hours: 14
Attendance: 73%"
1	3.73861278752583	13	65	S033 Chemistry Sem4	"Student: S033
Subject: Chemistry
Grade: 65%
Study Hours: 13
Attendance: 72%"
1	4.35410196624968	15	78.9	S034 Chemistry Sem4	"Student: S034
Subject: Chemistry
Grade: 78.9%
Study Hours: 15
Attendance: 78%"
1	4.44601218802256	10	61	S035 Chemistry Sem4	"Student: S035
Subject: Chemistry
Grade: 61%
Study Hours: 10
Attendance: 79%"
1	3.85043856274785	21	77.8	S036 Chemistry Sem4	"Student: S036
Subject: Chemistry
Grade: 77.8%
Study Hours: 21
Attendance: 73%"
1	3.73861278752583	6	66.9	S037 Chemistry Sem4	"Student: S037
Subject: Chemistry
Grade: 66.9%
Study Hours: 6
Attendance: 72%"
1	3.23606797749979	12	60.1	S038 Chemistry Sem4	"Student: S038
Subject: Chemistry
Grade: 60.1%
Study Hours: 12
Attendance: 68%"
1	3.62202212042538	16	65.6	S039 Chemistry Sem4	"Student: S039
Subject: Chemistry
Grade: 65.6%
Study Hours: 16
Attendance: 71%"
1	4.16227766016838	13	72.2	S040 Chemistry Sem4	"Student: S040
Subject: Chemistry
Grade: 72.2%
Study Hours: 13
Attendance: 76%"
1	2.76776695296637	9	48.9	S041 Chemistry Sem4	"Student: S041
Subject: Chemistry
Grade: 48.9%
Study Hours: 9
Attendance: 65%"
1	4.16227766016838	12	71.3	S042 Chemistry Sem4	"Student: S042
Subject: Chemistry
Grade: 71.3%
Study Hours: 12
Attendance: 76%"
1	1.7905694150421	10	68.4	S043 Chemistry Sem4	"Student: S043
Subject: Chemistry
Grade: 68.4%
Study Hours: 10
Attendance: 61%"
1	4.70809924354783	20	86.1	S044 Chemistry Sem4	"Student: S044
Subject: Chemistry
Grade: 86.1%
Study Hours: 20
Attendance: 82%"
1	2.58113883008419	2	49.5	S045 Chemistry Sem4	"Student: S045
Subject: Chemistry
Grade: 49.5%
Study Hours: 2
Attendance: 64%"
1	4.16227766016838	12	65	S046 Chemistry Sem4	"Student: S046
Subject: Chemistry
Grade: 65%
Study Hours: 12
Attendance: 76%"
1	3.23606797749979	18	66.7	S047 Chemistry Sem4	"Student: S047
Subject: Chemistry
Grade: 66.7%
Study Hours: 18
Attendance: 68%"
1	3.73861278752583	10	66.4	S048 Chemistry Sem4	"Student: S048
Subject: Chemistry
Grade: 66.4%
Study Hours: 10
Attendance: 72%"
1	4.53553390593274	18	73.5	S049 Chemistry Sem4	"Student: S049
Subject: Chemistry
Grade: 73.5%
Study Hours: 18
Attendance: 80%"
1	5.03112887414928	16	76.1	S050 Chemistry Sem4	"Student: S050
Subject: Chemistry
Grade: 76.1%
Study Hours: 16
Attendance: 86%"
1	4.44601218802256	20	80.4	S001 Biology Sem4	"Student: S001
Subject: Biology
Grade: 80.4%
Study Hours: 20
Attendance: 79%"
1	4.95284707521048	8	74.1	S002 Biology Sem4	"Student: S002
Subject: Biology
Grade: 74.1%
Study Hours: 8
Attendance: 85%"
1	4.53553390593274	11	63.1	S003 Biology Sem4	"Student: S003
Subject: Biology
Grade: 63.1%
Study Hours: 11
Attendance: 80%"
1	4.16227766016838	13	61.8	S004 Biology Sem4	"Student: S004
Subject: Biology
Grade: 61.8%
Study Hours: 13
Attendance: 76%"
1	4.70809924354783	13	76.9	S005 Biology Sem4	"Student: S005
Subject: Biology
Grade: 76.9%
Study Hours: 13
Attendance: 82%"
1	4.44601218802256	14	86.5	S006 Biology Sem4	"Student: S006
Subject: Biology
Grade: 86.5%
Study Hours: 14
Attendance: 79%"
1	5.10791918128875	23	85.9	S007 Biology Sem4	"Student: S007
Subject: Biology
Grade: 85.9%
Study Hours: 23
Attendance: 87%"
1	3.5	9	64.8	S008 Biology Sem4	"Student: S008
Subject: Biology
Grade: 64.8%
Study Hours: 9
Attendance: 70%"
1	2.58113883008419	6	55.6	S009 Biology Sem4	"Student: S009
Subject: Biology
Grade: 55.6%
Study Hours: 6
Attendance: 64%"
1	3.73861278752583	4	54	S010 Biology Sem4	"Student: S010
Subject: Biology
Grade: 54%
Study Hours: 4
Attendance: 72%"
1	1.7905694150421	10	51.9	S011 Biology Sem4	"Student: S011
Subject: Biology
Grade: 51.9%
Study Hours: 10
Attendance: 61%"
1	4.62284418654736	16	72.6	S012 Biology Sem4	"Student: S012
Subject: Biology
Grade: 72.6%
Study Hours: 16
Attendance: 81%"
1	4.16227766016838	19	73	S013 Biology Sem4	"Student: S013
Subject: Biology
Grade: 73%
Study Hours: 19
Attendance: 76%"
1	5.18330013267038	19	75.9	S014 Biology Sem4	"Student: S014
Subject: Biology
Grade: 75.9%
Study Hours: 19
Attendance: 88%"
1	1	2	33.3	S015 Biology Sem4	"Student: S015
Subject: Biology
Grade: 33.3%
Study Hours: 2
Attendance: 60%"
1	3.95803989154981	11	60.8	S016 Biology Sem4	"Student: S016
Subject: Biology
Grade: 60.8%
Study Hours: 11
Attendance: 74%"
1	3.73861278752583	8	56.4	S017 Biology Sem4	"Student: S017
Subject: Biology
Grade: 56.4%
Study Hours: 8
Attendance: 72%"
1	5.10791918128875	15	80.2	S018 Biology Sem4	"Student: S018
Subject: Biology
Grade: 80.2%
Study Hours: 15
Attendance: 87%"
1	1	5	49.8	S019 Biology Sem4	"Student: S019
Subject: Biology
Grade: 49.8%
Study Hours: 5
Attendance: 60%"
1	2.1180339887499	3	47.5	S020 Biology Sem4	"Student: S020
Subject: Biology
Grade: 47.5%
Study Hours: 3
Attendance: 62%"
1	4.79143772202577	20	80.5	S021 Biology Sem4	"Student: S021
Subject: Biology
Grade: 80.5%
Study Hours: 20
Attendance: 83%"
1	4.25960120260132	10	70.6	S022 Biology Sem4	"Student: S022
Subject: Biology
Grade: 70.6%
Study Hours: 10
Attendance: 77%"
1	5.18330013267038	17	78.2	S023 Biology Sem4	"Student: S023
Subject: Biology
Grade: 78.2%
Study Hours: 17
Attendance: 88%"
1	2.1180339887499	9	65	S024 Biology Sem4	"Student: S024
Subject: Biology
Grade: 65%
Study Hours: 9
Attendance: 62%"
1	3.23606797749979	17	79.7	S025 Biology Sem4	"Student: S025
Subject: Biology
Grade: 79.7%
Study Hours: 17
Attendance: 68%"
1	3.09165006633519	5	55.7	S026 Biology Sem4	"Student: S026
Subject: Biology
Grade: 55.7%
Study Hours: 5
Attendance: 67%"
1	3.95803989154981	16	71.5	S027 Biology Sem4	"Student: S027
Subject: Biology
Grade: 71.5%
Study Hours: 16
Attendance: 74%"
1	4.87298334620742	15	70.2	S028 Biology Sem4	"Student: S028
Subject: Biology
Grade: 70.2%
Study Hours: 15
Attendance: 84%"
1	2.58113883008419	6	54.7	S029 Biology Sem4	"Student: S029
Subject: Biology
Grade: 54.7%
Study Hours: 6
Attendance: 64%"
1	3.37170824512628	10	64.7	S030 Biology Sem4	"Student: S030
Subject: Biology
Grade: 64.7%
Study Hours: 10
Attendance: 69%"
1	3.37170824512628	8	55.1	S031 Biology Sem4	"Student: S031
Subject: Biology
Grade: 55.1%
Study Hours: 8
Attendance: 69%"
1	4.62284418654736	8	63.6	S032 Biology Sem4	"Student: S032
Subject: Biology
Grade: 63.6%
Study Hours: 8
Attendance: 81%"
1	3.85043856274785	11	64.1	S033 Biology Sem4	"Student: S033
Subject: Biology
Grade: 64.1%
Study Hours: 11
Attendance: 73%"
1	5.2573465914816	19	85.4	S034 Biology Sem4	"Student: S034
Subject: Biology
Grade: 85.4%
Study Hours: 19
Attendance: 89%"
1	3.37170824512628	11	59	S035 Biology Sem4	"Student: S035
Subject: Biology
Grade: 59%
Study Hours: 11
Attendance: 69%"
1	4.44601218802256	17	78.3	S036 Biology Sem4	"Student: S036
Subject: Biology
Grade: 78.3%
Study Hours: 17
Attendance: 79%"
1	3.73861278752583	13	70.7	S037 Biology Sem4	"Student: S037
Subject: Biology
Grade: 70.7%
Study Hours: 13
Attendance: 72%"
1	4.53553390593274	15	59.8	S038 Biology Sem4	"Student: S038
Subject: Biology
Grade: 59.8%
Study Hours: 15
Attendance: 80%"
1	3.73861278752583	9	65.2	S039 Biology Sem4	"Student: S039
Subject: Biology
Grade: 65.2%
Study Hours: 9
Attendance: 72%"
1	4.25960120260132	14	71.5	S040 Biology Sem4	"Student: S040
Subject: Biology
Grade: 71.5%
Study Hours: 14
Attendance: 77%"
1	1	14	56.8	S041 Biology Sem4	"Student: S041
Subject: Biology
Grade: 56.8%
Study Hours: 14
Attendance: 60%"
1	3.09165006633519	7	62	S042 Biology Sem4	"Student: S042
Subject: Biology
Grade: 62%
Study Hours: 7
Attendance: 67%"
1	4.16227766016838	15	74.6	S043 Biology Sem4	"Student: S043
Subject: Biology
Grade: 74.6%
Study Hours: 15
Attendance: 76%"
