group	size	x	y	key	tooltip
1	6.18330013267038	8	50.1	S038 Mathematics Sem5	"Student: S038
Subject: Mathematics
Grade: 50.1%
Study Hours: 8
Attendance: 67%
Performance: Needs Improvement"
1	7.91607978309962	7	57.3	S039 Mathematics Sem5	"Student: S039
Subject: Mathematics
Grade: 57.3%
Study Hours: 7
Attendance: 74%
Performance: Needs Improvement"
1	8.12372435695795	8	72.5	S040 Mathematics Sem5	"Student: S040
Subject: Mathematics
Grade: 72.5%
Study Hours: 8
Attendance: 75%
Performance: Satisfactory"
1	6.74341649025257	6	56.4	S041 Mathematics Sem5	"Student: S041
Subject: Mathematics
Grade: 56.4%
Study Hours: 6
Attendance: 69%
Performance: Needs Improvement"
1	7.91607978309962	8	52.6	S042 Mathematics Sem5	"Student: S042
Subject: Mathematics
Grade: 52.6%
Study Hours: 8
Attendance: 74%
Performance: Needs Improvement"
1	9.74596669241483	14	73.2	S043 Mathematics Sem5	"Student: S043
Subject: Mathematics
Grade: 73.2%
Study Hours: 14
Attendance: 84%
Performance: Satisfactory"
1	7	14	79.6	S044 Mathematics Sem5	"Student: S044
Subject: Mathematics
Grade: 79.6%
Study Hours: 14
Attendance: 70%
Performance: Good"
1	6.47213595499958	12	55	S045 Mathematics Sem5	"Student: S045
Subject: Mathematics
Grade: 55%
Study Hours: 12
Attendance: 68%
Performance: Needs Improvement"
1	7.70087712549569	9	76.6	S046 Mathematics Sem5	"Student: S046
Subject: Mathematics
Grade: 76.6%
Study Hours: 9
Attendance: 73%
Performance: Good"
1	7.24404424085076	13	71.1	S047 Mathematics Sem5	"Student: S047
Subject: Mathematics
Grade: 71.1%
Study Hours: 13
Attendance: 71%
Performance: Satisfactory"
1	7.24404424085076	10	65.6	S048 Mathematics Sem5	"Student: S048
Subject: Mathematics
Grade: 65.6%
Study Hours: 10
Attendance: 71%
Performance: Satisfactory"
1	8.70820393249937	13	73.8	S049 Mathematics Sem5	"Student: S049
Subject: Mathematics
Grade: 73.8%
Study Hours: 13
Attendance: 78%
Performance: Satisfactory"
1	9.24568837309472	18	81.2	S050 Mathematics Sem5	"Student: S050
Subject: Mathematics
Grade: 81.2%
Study Hours: 18
Attendance: 81%
Performance: Good"
1	9.90569415042095	22	81.4	S001 Physics Sem5	"Student: S001
Subject: Physics
Grade: 81.4%
Study Hours: 22
Attendance: 85%
Performance: Good"
1	9.74596669241483	21	76.7	S002 Physics Sem5	"Student: S002
Subject: Physics
Grade: 76.7%
Study Hours: 21
Attendance: 84%
Performance: Good"
1	4.73861278752583	16	64.1	S003 Physics Sem5	"Student: S003
Subject: Physics
Grade: 64.1%
Study Hours: 16
Attendance: 63%
Performance: Satisfactory"
1	8.51920240520265	15	76.1	S004 Physics Sem5	"Student: S004
Subject: Physics
Grade: 76.1%
Study Hours: 15
Attendance: 77%
Performance: Good"
1	9.74596669241483	13	80.7	S005 Physics Sem5	"Student: S005
Subject: Physics
Grade: 80.7%
Study Hours: 13
Attendance: 84%
Performance: Good"
1	7.47722557505166	20	83.6	S006 Physics Sem5	"Student: S006
Subject: Physics
Grade: 83.6%
Study Hours: 20
Attendance: 72%
Performance: Good"
1	7.91607978309962	9	77.1	S007 Physics Sem5	"Student: S007
Subject: Physics
Grade: 77.1%
Study Hours: 9
Attendance: 74%
Performance: Good"
1	10.3666002653408	12	75.5	S008 Physics Sem5	"Student: S008
Subject: Physics
Grade: 75.5%
Study Hours: 12
Attendance: 88%
Performance: Good"
1	5.53553390593274	12	60.9	S009 Physics Sem5	"Student: S009
Subject: Physics
Grade: 60.9%
Study Hours: 12
Attendance: 65%
Performance: Satisfactory"
1	3.58113883008419	11	57.5	S010 Physics Sem5	"Student: S010
Subject: Physics
Grade: 57.5%
Study Hours: 11
Attendance: 61%
Performance: Needs Improvement"
1	5.16227766016838	5	52.5	S011 Physics Sem5	"Student: S011
Subject: Physics
Grade: 52.5%
Study Hours: 5
Attendance: 64%
Performance: Needs Improvement"
1	7.91607978309962	17	71.1	S012 Physics Sem5	"Student: S012
Subject: Physics
Grade: 71.1%
Study Hours: 17
Attendance: 74%
Performance: Satisfactory"
1	9.90569415042095	20	82.2	S013 Physics Sem5	"Student: S013
Subject: Physics
Grade: 82.2%
Study Hours: 20
Attendance: 85%
Performance: Good"
1	8.89202437604511	15	70.5	S014 Physics Sem5	"Student: S014
Subject: Physics
Grade: 70.5%
Study Hours: 15
Attendance: 79%
Performance: Satisfactory"
1	2	4	33.9	S015 Physics Sem5	"Student: S015
Subject: Physics
Grade: 33.9%
Study Hours: 4
Attendance: 60%
Performance: Needs Improvement"
1	8.12372435695795	9	66.3	S016 Physics Sem5	"Student: S016
Subject: Physics
Grade: 66.3%
Study Hours: 9
Attendance: 75%
Performance: Satisfactory"
1	5.87298334620742	9	53.7	S017 Physics Sem5	"Student: S017
Subject: Physics
Grade: 53.7%
Study Hours: 9
Attendance: 66%
Performance: Needs Improvement"
1	10.0622577482986	12	75.3	S018 Physics Sem5	"Student: S018
Subject: Physics
Grade: 75.3%
Study Hours: 12
Attendance: 86%
Performance: Good"
1	2	7	50.7	S019 Physics Sem5	"Student: S019
Subject: Physics
Grade: 50.7%
Study Hours: 7
Attendance: 60%
Performance: Needs Improvement"
1	6.47213595499958	5	40.4	S020 Physics Sem5	"Student: S020
Subject: Physics
Grade: 40.4%
Study Hours: 5
Attendance: 68%
Performance: Needs Improvement"
1	9.74596669241483	18	80.1	S021 Physics Sem5	"Student: S021
Subject: Physics
Grade: 80.1%
Study Hours: 18
Attendance: 84%
Performance: Good"
1	9.74596669241483	17	73.9	S022 Physics Sem5	"Student: S022
Subject: Physics
Grade: 73.9%
Study Hours: 17
Attendance: 84%
Performance: Satisfactory"
1	7.24404424085076	13	73.1	S023 Physics Sem5	"Student: S023
Subject: Physics
Grade: 73.1%
Study Hours: 13
Attendance: 71%
Performance: Satisfactory"
1	8.12372435695795	14	64.6	S024 Physics Sem5	"Student: S024
Subject: Physics
Grade: 64.6%
Study Hours: 14
Attendance: 75%
Performance: Satisfactory"
1	8.51920240520265	13	64.3	S025 Physics Sem5	"Student: S025
Subject: Physics
Grade: 64.3%
Study Hours: 13
Attendance: 77%
Performance: Satisfactory"
1	6.74341649025257	2	47.8	S026 Physics Sem5	"Student: S026
Subject: Physics
Grade: 47.8%
Study Hours: 2
Attendance: 69%
Performance: Needs Improvement"
1	9.58287544405155	14	70.4	S027 Physics Sem5	"Student: S027
Subject: Physics
Grade: 70.4%
Study Hours: 14
Attendance: 83%
Performance: Satisfactory"
1	2	8	67.8	S028 Physics Sem5	"Student: S028
Subject: Physics
Grade: 67.8%
Study Hours: 8
Attendance: 60%
Performance: Satisfactory"
1	7.24404424085076	9	47.4	S029 Physics Sem5	"Student: S029
Subject: Physics
Grade: 47.4%
Study Hours: 9
Attendance: 71%
Performance: Needs Improvement"
1	9.07106781186548	14	71.4	S030 Physics Sem5	"Student: S030
Subject: Physics
Grade: 71.4%
Study Hours: 14
Attendance: 80%
Performance: Satisfactory"
1	7.91607978309962	5	51.7	S031 Physics Sem5	"Student: S031
Subject: Physics
Grade: 51.7%
Study Hours: 5
Attendance: 74%
Performance: Needs Improvement"
1	5.53553390593274	9	62.5	S032 Physics Sem5	"Student: S032
Subject: Physics
Grade: 62.5%
Study Hours: 9
Attendance: 65%
Performance: Satisfactory"
1	4.23606797749979	7	57.3	S033 Physics Sem5	"Student: S033
Subject: Physics
Grade: 57.3%
Study Hours: 7
Attendance: 62%
Performance: Needs Improvement"
1	8.89202437604511	22	81.5	S034 Physics Sem5	"Student: S034
Subject: Physics
Grade: 81.5%
Study Hours: 22
Attendance: 79%
Performance: Good"
1	5.87298334620742	12	57.6	S035 Physics Sem5	"Student: S035
Subject: Physics
Grade: 57.6%
Study Hours: 12
Attendance: 66%
Performance: Needs Improvement"
1	7.91607978309962	10	70.5	S036 Physics Sem5	"Student: S036
Subject: Physics
Grade: 70.5%
Study Hours: 10
Attendance: 74%
Performance: Satisfactory"
1	7.24404424085076	16	71.7	S037 Physics Sem5	"Student: S037
Subject: Physics
Grade: 71.7%
Study Hours: 16
Attendance: 71%
Performance: Satisfactory"
1	6.47213595499958	7	60.2	S038 Physics Sem5	"Student: S038
Subject: Physics
Grade: 60.2%
Study Hours: 7
Attendance: 68%
Performance: Satisfactory"
1	2	9	59.4	S039 Physics Sem5	"Student: S039
Subject: Physics
Grade: 59.4%
Study Hours: 9
Attendance: 60%
Performance: Needs Improvement"
1	8.51920240520265	13	77.7	S040 Physics Sem5	"Student: S040
Subject: Physics
Grade: 77.7%
Study Hours: 13
Attendance: 77%
Performance: Good"
1	7.47722557505166	6	65.9	S041 Physics Sem5	"Student: S041
Subject: Physics
Grade: 65.9%
Study Hours: 6
Attendance: 72%
Performance: Satisfactory"
1	8.51920240520265	9	79.1	S042 Physics Sem5	"Student: S042
Subject: Physics
Grade: 79.1%
Study Hours: 9
Attendance: 77%
Performance: Good"
1	6.74341649025257	18	69.7	S043 Physics Sem5	"Student: S043
Subject: Physics
Grade: 69.7%
Study Hours: 18
Attendance: 69%
Performance: Satisfactory"
1	10.5146931829632	23	90.1	S044 Physics Sem5	"Student: S044
Subject: Physics
Grade: 90.1%
Study Hours: 23
Attendance: 89%
Performance: Excellent"
1	5.53553390593274	8	57.8	S045 Physics Sem5	"Student: S045
Subject: Physics
Grade: 57.8%
Study Hours: 8
Attendance: 65%
Performance: Needs Improvement"
1	7.47722557505166	11	65	S046 Physics Sem5	"Student: S046
Subject: Physics
Grade: 65%
Study Hours: 11
Attendance: 72%
Performance: Satisfactory"
1	6.18330013267038	15	68.3	S047 Physics Sem5	"Student: S047
Subject: Physics
Grade: 68.3%
Study Hours: 15
Attendance: 67%
Performance: Satisfactory"
1	7.70087712549569	16	74.6	S048 Physics Sem5	"Student: S048
Subject: Physics
Grade: 74.6%
Study Hours: 16
Attendance: 73%
Performance: Satisfactory"
1	8.32455532033676	15	71.4	S049 Physics Sem5	"Student: S049
Subject: Physics
Grade: 71.4%
Study Hours: 15
Attendance: 76%
Performance: Satisfactory"
1	7.91607978309962	19	88.2	S050 Physics Sem5	"Student: S050
Subject: Physics
Grade: 88.2%
Study Hours: 19
Attendance: 74%
Performance: Excellent"
1	8.51920240520265	11	74.5	S001 Chemistry Sem5	"Student: S001
Subject: Chemistry
Grade: 74.5%
Study Hours: 11
Attendance: 77%
Performance: Satisfactory"
1	9.74596669241483	12	85.5	S002 Chemistry Sem5	"Student: S002
Subject: Chemistry
Grade: 85.5%
Study Hours: 12
Attendance: 84%
Performance: Excellent"
1	8.12372435695795	11	60.8	S003 Chemistry Sem5	"Student: S003
Subject: Chemistry
Grade: 60.8%
Study Hours: 11
Attendance: 75%
Performance: Satisfactory"
1	8.51920240520265	18	69.8	S004 Chemistry Sem5	"Student: S004
Subject: Chemistry
Grade: 69.8%
Study Hours: 18
Attendance: 77%
Performance: Satisfactory"
1	10.3666002653408	13	79.2	S005 Chemistry Sem5	"Student: S005
Subject: Chemistry
Grade: 79.2%
Study Hours: 13
Attendance: 88%
Performance: Good"
1	9.07106781186548	21	86.1	S006 Chemistry Sem5	"Student: S006
Subject: Chemistry
Grade: 86.1%
Study Hours: 21
Attendance: 80%
Performance: Excellent"
1	9.24568837309472	19	83.7	S007 Chemistry Sem5	"Student: S007
Subject: Chemistry
Grade: 83.7%
Study Hours: 19
Attendance: 81%
Performance: Good"
1	8.89202437604511	13	73.2	S008 Chemistry Sem5	"Student: S008
Subject: Chemistry
Grade: 73.2%
Study Hours: 13
Attendance: 79%
Performance: Satisfactory"
1	6.18330013267038	6	52.7	S009 Chemistry Sem5	"Student: S009
Subject: Chemistry
Grade: 52.7%
Study Hours: 6
Attendance: 67%
Performance: Needs Improvement"
1	7.24404424085076	9	57.6	S010 Chemistry Sem5	"Student: S010
Subject: Chemistry
Grade: 57.6%
Study Hours: 9
Attendance: 71%
Performance: Needs Improvement"
1	2	2	47.7	S011 Chemistry Sem5	"Student: S011
Subject: Chemistry
Grade: 47.7%
Study Hours: 2
Attendance: 60%
Performance: Needs Improvement"
1	6.47213595499958	19	65.8	S012 Chemistry Sem5	"Student: S012
Subject: Chemistry
Grade: 65.8%
Study Hours: 19
Attendance: 68%
Performance: Satisfactory"
1	9.24568837309472	14	86.5	S013 Chemistry Sem5	"Student: S013
Subject: Chemistry
Grade: 86.5%
Study Hours: 14
Attendance: 81%
Performance: Excellent"
1	7.47722557505166	16	73.1	S014 Chemistry Sem5	"Student: S014
Subject: Chemistry
Grade: 73.1%
Study Hours: 16
Attendance: 72%
Performance: Satisfactory"
1	2	4	36.7	S015 Chemistry Sem5	"Student: S015
Subject: Chemistry
Grade: 36.7%
Study Hours: 4
Attendance: 60%
Performance: Needs Improvement"
1	8.70820393249937	11	63.9	S016 Chemistry Sem5	"Student: S016
Subject: Chemistry
Grade: 63.9%
Study Hours: 11
Attendance: 78%
Performance: Satisfactory"
1	5.16227766016838	11	60.4	S017 Chemistry Sem5	"Student: S017
Subject: Chemistry
Grade: 60.4%
Study Hours: 11
Attendance: 64%
Performance: Satisfactory"
1	7.24404424085076	13	72.4	S018 Chemistry Sem5	"Student: S018
Subject: Chemistry
Grade: 72.4%
Study Hours: 13
Attendance: 71%
Performance: Satisfactory"
1	6.47213595499958	7	45.5	S019 Chemistry Sem5	"Student: S019
Subject: Chemistry
Grade: 45.5%
Study Hours: 7
Attendance: 68%
Performance: Needs Improvement"
1	4.73861278752583	2	43.6	S020 Chemistry Sem5	"Student: S020
Subject: Chemistry
Grade: 43.6%
Study Hours: 2
Attendance: 63%
Performance: Needs Improvement"
1	8.32455532033676	16	78.7	S021 Chemistry Sem5	"Student: S021
Subject: Chemistry
Grade: 78.7%
Study Hours: 16
Attendance: 76%
Performance: Good"
1	6.18330013267038	16	67.1	S022 Chemistry Sem5	"Student: S022
Subject: Chemistry
Grade: 67.1%
Study Hours: 16
Attendance: 67%
Performance: Satisfactory"
1	9.07106781186548	16	86.7	S023 Chemistry Sem5	"Student: S023
Subject: Chemistry
Grade: 86.7%
Study Hours: 16
Attendance: 80%
Performance: Excellent"
1	6.47213595499958	10	60.3	S024 Chemistry Sem5	"Student: S024
Subject: Chemistry
Grade: 60.3%
Study Hours: 10
Attendance: 68%
Performance: Satisfactory"
1	9.41619848709566	11	68	S025 Chemistry Sem5	"Student: S025
Subject: Chemistry
Grade: 68%
Study Hours: 11
Attendance: 82%
Performance: Satisfactory"
1	7	6	50.7	S026 Chemistry Sem5	"Student: S026
Subject: Chemistry
Grade: 50.7%
Study Hours: 6
Attendance: 70%
Performance: Needs Improvement"
1	7.24404424085076	14	66	S027 Chemistry Sem5	"Student: S027
Subject: Chemistry
Grade: 66%
Study Hours: 14
Attendance: 71%
Performance: Satisfactory"
1	7.91607978309962	18	70.1	S028 Chemistry Sem5	"Student: S028
Subject: Chemistry
Grade: 70.1%
Study Hours: 18
Attendance: 74%
Performance: Satisfactory"
1	7.70087712549569	6	46.8	S029 Chemistry Sem5	"Student: S029
Subject: Chemistry
Grade: 46.8%
Study Hours: 6
Attendance: 73%
Performance: Needs Improvement"
1	8.89202437604511	10	66.6	S030 Chemistry Sem5	"Student: S030
Subject: Chemistry
Grade: 66.6%
Study Hours: 10
Attendance: 79%
Performance: Satisfactory"
1	6.18330013267038	7	49.4	S031 Chemistry Sem5	"Student: S031
Subject: Chemistry
Grade: 49.4%
Study Hours: 7
Attendance: 67%
Performance: Needs Improvement"
1	8.51920240520265	17	69.1	S032 Chemistry Sem5	"Student: S032
Subject: Chemistry
Grade: 69.1%
Study Hours: 17
Attendance: 77%
Performance: Satisfactory"
1	8.89202437604511	9	60.3	S033 Chemistry Sem5	"Student: S033
Subject: Chemistry
Grade: 60.3%
Study Hours: 9
Attendance: 79%
Performance: Satisfactory"
1	8.12372435695795	13	76.7	S034 Chemistry Sem5	"Student: S034
Subject: Chemistry
Grade: 76.7%
Study Hours: 13
Attendance: 75%
Performance: Good"
1	8.70820393249937	8	58	S035 Chemistry Sem5	"Student: S035
Subject: Chemistry
Grade: 58%
Study Hours: 8
Attendance: 78%
Performance: Needs Improvement"
1	9.90569415042095	14	70.5	S036 Chemistry Sem5	"Student: S036
Subject: Chemistry
Grade: 70.5%
Study Hours: 14
Attendance: 85%
Performance: Satisfactory"
1	8.12372435695795	13	67.1	S037 Chemistry Sem5	"Student: S037
Subject: Chemistry
Grade: 67.1%
Study Hours: 13
Attendance: 75%
Performance: Satisfactory"
1	6.74341649025257	12	59.9	S038 Chemistry Sem5	"Student: S038
Subject: Chemistry
Grade: 59.9%
Study Hours: 12
Attendance: 69%
Performance: Needs Improvement"
1	8.12372435695795	9	61.2	S039 Chemistry Sem5	"Student: S039
Subject: Chemistry
Grade: 61.2%
Study Hours: 9
Attendance: 75%
Performance: Satisfactory"
1	10.5146931829632	14	72.7	S040 Chemistry Sem5	"Student: S040
Subject: Chemistry
Grade: 72.7%
Study Hours: 14
Attendance: 89%
Performance: Satisfactory"
1	8.70820393249937	12	60.5	S041 Chemistry Sem5	"Student: S041
Subject: Chemistry
Grade: 60.5%
Study Hours: 12
Attendance: 78%
Performance: Satisfactory"
1	8.51920240520265	18	72.6	S042 Chemistry Sem5	"Student: S042
Subject: Chemistry
Grade: 72.6%
Study Hours: 18
Attendance: 77%
Performance: Satisfactory"
1	9.41619848709566	24	79.4	S043 Chemistry Sem5	"Student: S043
Subject: Chemistry
Grade: 79.4%
Study Hours: 24
Attendance: 82%
Performance: Good"
1	9.07106781186548	17	87.7	S044 Chemistry Sem5	"Student: S044
Subject: Chemistry
Grade: 87.7%
Study Hours: 17
Attendance: 80%
Performance: Excellent"
1	6.18330013267038	3	58.3	S045 Chemistry Sem5	"Student: S045
Subject: Chemistry
Grade: 58.3%
Study Hours: 3
Attendance: 67%
Performance: Needs Improvement"
1	10.0622577482986	14	70.9	S046 Chemistry Sem5	"Student: S046
Subject: Chemistry
Grade: 70.9%
Study Hours: 14
Attendance: 86%
Performance: Satisfactory"
1	8.70820393249937	9	65.9	S047 Chemistry Sem5	"Student: S047
Subject: Chemistry
Grade: 65.9%
Study Hours: 9
Attendance: 78%
Performance: Satisfactory"
1	8.51920240520265	16	76.7	S048 Chemistry Sem5	"Student: S048
Subject: Chemistry
Grade: 76.7%
Study Hours: 16
Attendance: 77%
Performance: Good"
1	8.51920240520265	9	72.8	S049 Chemistry Sem5	"Student: S049
Subject: Chemistry
Grade: 72.8%
Study Hours: 9
Attendance: 77%
Performance: Satisfactory"
1	10.3666002653408	23	94.9	S050 Chemistry Sem5	"Student: S050
Subject: Chemistry
Grade: 94.9%
Study Hours: 23
Attendance: 88%
Performance: Excellent"
1	9.90569415042095	15	78.6	S001 Biology Sem5	"Student: S001
Subject: Biology
Grade: 78.6%
Study Hours: 15
Attendance: 85%
Performance: Good"
1	8.32455532033676	8	79.9	S002 Biology Sem5	"Student: S002
Subject: Biology
Grade: 79.9%
Study Hours: 8
Attendance: 76%
Performance: Good"
1	7.70087712549569	8	65.9	S003 Biology Sem5	"Student: S003
Subject: Biology
Grade: 65.9%
Study Hours: 8
Attendance: 73%
Performance: Satisfactory"
1	7.70087712549569	4	55.7	S004 Biology Sem5	"Student: S004
Subject: Biology
Grade: 55.7%
Study Hours: 4
Attendance: 73%
Performance: Needs Improvement"
1	9.24568837309472	19	86.8	S005 Biology Sem5	"Student: S005
Subject: Biology
Grade: 86.8%
Study Hours: 19
Attendance: 81%
Performance: Excellent"
1	10.5146931829632	18	91.1	S006 Biology Sem5	"Student: S006
Subject: Biology
Grade: 91.1%
Study Hours: 18
Attendance: 89%
Performance: Excellent"
1	4.23606797749979	10	70	S007 Biology Sem5	"Student: S007
Subject: Biology
Grade: 70%
Study Hours: 10
Attendance: 62%
Performance: Satisfactory"
1	8.12372435695795	9	61	S008 Biology Sem5	"Student: S008
Subject: Biology
Grade: 61%
Study Hours: 9
Attendance: 75%
Performance: Satisfactory"
1	7.47722557505166	6	55.6	S009 Biology Sem5	"Student: S009
Subject: Biology
Grade: 55.6%
Study Hours: 6
Attendance: 72%
Performance: Needs Improvement"
1	8.12372435695795	5	55	S010 Biology Sem5	"Student: S010
Subject: Biology
Grade: 55%
Study Hours: 5
Attendance: 75%
Performance: Needs Improvement"
1	7.91607978309962	14	65.8	S011 Biology Sem5	"Student: S011
Subject: Biology
Grade: 65.8%
Study Hours: 14
Attendance: 74%
Performance: Satisfactory"
1	7	14	75.5	S012 Biology Sem5	"Student: S012
Subject: Biology
Grade: 75.5%
Study Hours: 14
Attendance: 70%
Performance: Good"
1	10.2158383625775	17	76.9	S013 Biology Sem5	"Student: S013
Subject: Biology
Grade: 76.9%
Study Hours: 17
Attendance: 87%
Performance: Good"
1	7.91607978309962	20	80.8	S014 Biology Sem5	"Student: S014
Subject: Biology
Grade: 80.8%
Study Hours: 20
Attendance: 74%
Performance: Good"
1	2	5	35.3	S015 Biology Sem5	"Student: S015
Subject: Biology
Grade: 35.3%
Study Hours: 5
Attendance: 60%
Performance: Needs Improvement"
1	8.89202437604511	6	68.9	S016 Biology Sem5	"Student: S016
Subject: Biology
Grade: 68.9%
Study Hours: 6
Attendance: 79%
Performance: Satisfactory"
1	5.53553390593274	12	62.7	S017 Biology Sem5	"Student: S017
Subject: Biology
Grade: 62.7%
Study Hours: 12
Attendance: 65%
Performance: Satisfactory"
1	6.74341649025257	13	70.8	S018 Biology Sem5	"Student: S018
Subject: Biology
Grade: 70.8%
Study Hours: 13
Attendance: 69%
Performance: Satisfactory"
